2020090822001494021446707106	,SXA1O103392254466   	,2020-09-08 15:58:26 ,2020-09-08 15:58:26 ,2020-09-08 15:58:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,8.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090822001494021446065730	,SXA1O103355590266   	,2020-09-08 09:01:41 ,2020-09-08 09:01:42 ,2020-09-08 09:01:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,20.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200908333145140021 	,                    	,2020-09-08 04:55:13 ,                    ,2020-09-08 04:55:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.07-收益发放 ,0.29    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020090722001494021445841108	,SH1068-20200907-K1197-593060	,2020-09-07 19:48:01 ,2020-09-07 19:48:01 ,2020-09-07 19:48:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,肯德基(真北路地铁站)     ,真北路地铁站-SH1068       ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090722001494021445912949	,TLJ0200270120200907085157000024	,2020-09-07 08:51:59 ,2020-09-07 08:51:59 ,2020-09-07 08:51:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,多乐之日(真北路店)      ,希杰 多乐之日真北路店         ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200907327088495021 	,                    	,2020-09-07 05:02:24 ,                    ,2020-09-07 05:02:24 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.06-收益发放 ,0.30    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020090622001494021445842263	,15993856590912689794027	,2020-09-06 17:47:39 ,2020-09-06 17:47:42 ,2020-09-06 17:47:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,明连              ,商品                  ,23.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090622001494021445609990	,571266000048865840202009063154570924	,2020-09-06 14:03:37 ,2020-09-06 14:03:38 ,2020-09-06 14:03:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,顺丰速运            ,散单运费-顺丰速运           ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200906320698833021 	,                    	,2020-09-06 04:04:23 ,                    ,2020-09-06 04:04:23 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.05-收益发放 ,0.30    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200905200040011100020000149922	,                    	,2020-09-05 22:35:56 ,2020-09-05 22:35:59 ,2020-09-05 22:35:59 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,500.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2020090522001494021445531044	,20200905205631SH00022010457287	,2020-09-05 20:58:30 ,2020-09-05 20:58:30 ,2020-09-05 20:58:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,周黑鸭(上海杨浦区欧尚中原2店),条码支付-周黑鸭            ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090522001494021445352436	,P86M6666031200905486169239616	,2020-09-05 20:55:55 ,2020-09-05 20:55:56 ,2020-09-05 20:55:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海中原店           ,购物袋470*(280+130)*0.027等3类商品,80.07   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090522001494021445531016	,232139661488        	,2020-09-05 20:19:48 ,2020-09-05 20:19:49 ,2020-09-05 20:19:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,罗森便利店           ,支付宝支付国华商业广场消费       ,4.60    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090522001494021445030693	,139047YY620090501951517666108401	,2020-09-05 15:29:39 ,2020-09-05 15:29:39 ,2020-09-05 15:29:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,湊湊餐饮管理有限公司      ,湊湊上海徐家汇路店-扫码付-YY6013008000620090501951517,24.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200905314772768021 	,                    	,2020-09-05 04:27:18 ,                    ,2020-09-05 04:27:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.04-收益发放 ,0.30    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200905210500101000020060051413	,20200905210500501000020062421591	,2020-09-05 02:56:26 ,2020-09-05 02:56:26 ,2020-09-05 02:56:26 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,371.60  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020090422001494021444691328	,17d834dee1cd446ca19487f5bfb4c97e	,2020-09-04 20:18:16 ,2020-09-04 20:18:17 ,2020-09-04 20:18:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090422001494021444737538	,11380100469202009041919001	,2020-09-04 19:33:21 ,2020-09-04 19:33:22 ,2020-09-04 19:33:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小杨生煎(中原欧尚餐厅)    ,小杨生煎上海中原欧尚店         ,26.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090422001494021444626473	,SXA1O103061561566   	,2020-09-04 16:38:21 ,2020-09-04 16:38:21 ,2020-09-04 16:38:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,8.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200904200040011100410085573787	,                    	,2020-09-04 12:46:48 ,2020-09-04 12:46:51 ,2020-09-04 12:46:51 ,支付宝网站     ,即时到账交易          ,Poooooooi       ,转账                  ,400.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2020090422001494021444588040	,SXA1O103022272166   	,2020-09-04 09:11:01 ,2020-09-04 09:11:01 ,2020-09-04 09:11:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,15.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200904308791921021 	,                    	,2020-09-04 04:27:38 ,                    ,2020-09-04 04:27:38 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.03-收益发放 ,0.31    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020090322001494021443919535	,11380100496202009033271701	,2020-09-03 19:32:20 ,2020-09-03 19:32:21 ,2020-09-03 19:32:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小杨生煎(中原欧尚餐厅)    ,小杨生煎上海中原欧尚店         ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090322001494021444039023	,20200903183543675540	,2020-09-03 18:35:47 ,2020-09-03 18:35:48 ,2020-09-03 18:35:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海公共交通卡股份有限公司   ,89159137841         ,100.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090322001494021443595778	,SXA1O102957426766   	,2020-09-03 13:53:26 ,2020-09-03 13:53:26 ,2020-09-03 13:53:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090322001494021443556792	,1512021118050301    	,2020-09-03 09:02:36 ,2020-09-03 09:02:37 ,2020-09-03 09:02:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,喜士多(协信)         ,协信门市-pos1           ,7.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200903302340228021 	,                    	,2020-09-03 04:01:23 ,                    ,2020-09-03 04:01:23 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.02-收益发放 ,0.31    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200902200040011100020097915135	,                    	,2020-09-02 22:12:47 ,2020-09-02 22:12:58 ,2020-09-02 22:12:58 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,1400.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2020090222001494021443606432	,86b2bee19e924c32b6f2de4493e11056	,2020-09-02 19:50:57 ,2020-09-02 19:50:58 ,2020-09-02 19:50:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090222001494021442731312	,SXA1O102840754666   	,2020-09-02 09:05:52 ,2020-09-02 09:05:52 ,2020-09-02 09:05:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200902396935400021 	,                    	,2020-09-02 05:47:15 ,                    ,2020-09-02 05:47:15 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.09.01-收益发放 ,0.30    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200901200040011100020096810830	,                    	,2020-09-01 15:59:40 ,2020-09-01 15:59:44 ,2020-09-01 15:59:44 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,100.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2020090122001494021442932882	,SXA1O102778388766   	,2020-09-01 13:32:20 ,2020-09-01 13:32:20 ,2020-09-01 13:32:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,22.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090122001494021442511352	,105_202009016883930601915863	,2020-09-01 12:07:22 ,2020-09-01 12:07:23 ,2020-09-01 12:07:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴打车-陆师傅            ,46.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090122001494021442587498	,1512021117791701    	,2020-09-01 08:57:20 ,2020-09-01 08:57:21 ,2020-09-01 08:57:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,喜士多(协信)         ,协信门市-pos1           ,4.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020090122001494021442636124	,20090110100000000004406875449478	,2020-09-01 08:54:56 ,2020-09-01 08:54:56 ,2020-09-01 08:54:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20090110100000000004406875449478,46.45   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200901390309373021 	,                    	,2020-09-01 05:00:23 ,                    ,2020-09-01 05:00:23 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.31-收益发放 ,0.32    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020083122001494021442338792	,20083170088441507807	,2020-08-31 19:33:40 ,2020-08-31 19:33:40 ,2020-08-31 19:33:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,阿拉丁麻辣烫(中原麻辣烫必吃店)外卖订单,25.47   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020083122001494021441263463	,SXA1O102660727866   	,2020-08-31 09:04:55 ,2020-08-31 09:04:55 ,2020-08-31 09:04:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200831383403281021 	,                    	,2020-08-31 04:16:26 ,                    ,2020-08-31 04:16:26 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.30-收益发放 ,0.32    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020083022001494021441252351	,491266000048180000107676424622120083019025901641	,2020-08-30 19:02:59 ,2020-08-30 19:02:59 ,2020-08-30 19:02:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海竽玻果品贸易有限公司    ,上海竽玻果品贸易有限公司上海竽玻果品贸易有限公司,8.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020083022001494021441335182	,33126600004928000010031102008301859270320590941133	,2020-08-30 18:59:27 ,2020-08-30 18:59:28 ,2020-08-30 18:59:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,国和冷饮站           ,国和冷饮站_10021002008301859270240590948089,39.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020083022001494021441349722	,0032211498GJCzbRQFTbATPpgw7EJF	,2020-08-30 18:47:59 ,2020-08-30 18:48:02 ,2020-08-30 18:48:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鮨禾日料店           ,鮨禾日料寿司              ,151.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200830200040011100020095056694	,                    	,2020-08-30 11:40:37 ,2020-08-30 11:40:47 ,2020-08-30 11:40:47 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20200830377873455021 	,                    	,2020-08-30 04:41:35 ,                    ,2020-08-30 04:41:35 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.29-收益发放 ,0.33    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020082922001494021440908341	,210_202008292197024501661977	,2020-08-29 20:28:37 ,2020-08-29 20:28:38 ,2020-08-29 20:28:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-李师傅-08月29日行程   ,14.55   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082922001494021440687867	,0112660000482200017895237751938201	,2020-08-29 19:03:33 ,2020-08-29 19:03:34 ,2020-08-29 19:03:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海烧鸟一番黄兴路店      ,上海烧鸟一番黄兴路店          ,32.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082922001494021440576557	,15986807305912689794027	,2020-08-29 13:58:50 ,2020-08-29 13:58:55 ,2020-08-29 13:58:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,好味道黄焖鸡米饭        ,商品                  ,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200829200040011100020094444926	,                    	,2020-08-29 13:47:05 ,2020-08-29 13:47:09 ,2020-08-29 13:47:09 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,300.00  ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2020082922001494021440324265	,991010850120082913071862027598	,2020-08-29 13:09:28 ,2020-08-29 13:09:29 ,2020-08-29 13:09:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,莉莲蛋挞(地铁镇坪路店)    ,地铁镇坪路店              ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082922001494021440321015	,462050979305619469  	,2020-08-29 12:12:49 ,2020-08-29 12:12:49 ,2020-08-29 12:12:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,友宝              ,景田百岁山矿泉水570ml       ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200829371819008021 	,                    	,2020-08-29 04:59:23 ,                    ,2020-08-29 04:59:23 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.28-收益发放 ,0.35    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020082822001494021440323747	,38126600004802000020200828210207015232764380	,2020-08-28 21:02:07 ,2020-08-28 21:02:12 ,2020-08-28 21:02:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,彩盈商贸(上海)有限公司(i.t),彩盈商贸(上海)有限公司(i.t)   ,1008.90 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082822001494021440485641	,SXA1O102485737766   	,2020-08-28 18:16:09 ,2020-08-28 18:16:10 ,2020-08-28 18:16:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,39.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200828200040011100020093610382	,                    	,2020-08-28 09:34:47 ,2020-08-28 09:34:51 ,2020-08-28 09:34:51 ,支付宝网站     ,即时到账交易          ,Poooooooi(龚慧珏)  ,转账                  ,1400.00 ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2020082822001494021438913269	,SXA1O102443020166   	,2020-08-28 09:13:16 ,2020-08-28 09:13:17 ,2020-08-28 09:13:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200828365519154021 	,                    	,2020-08-28 04:26:26 ,                    ,2020-08-28 04:26:26 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.27-收益发放 ,0.45    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020082722001494021438922660	,04126600004928000010031102008272102340147477099238	,2020-08-27 21:02:34 ,2020-08-27 21:02:35 ,2020-08-27 21:02:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,光明牛奶批发国和路店      ,光明牛奶批发国和路店_10021002008272102340297477090084_2748418702467_1,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082722001494021439056598	,15985332625912689794027	,2020-08-27 21:01:02 ,2020-08-27 21:01:15 ,2020-08-27 21:01:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,童话              ,商品                  ,90.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082722001494021438901471	,6fc2d54054464ee49838bcefa22180c4	,2020-08-27 19:15:46 ,2020-08-27 19:15:47 ,2020-08-27 19:15:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082722001494021439430446	,SXA1O102394878166   	,2020-08-27 17:25:04 ,2020-08-27 17:25:05 ,2020-08-27 17:25:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082722001494021438859048	,SXA1O102353105166   	,2020-08-27 09:09:25 ,2020-08-27 09:09:26 ,2020-08-27 09:09:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200827359929222021 	,                    	,2020-08-27 04:36:24 ,                    ,2020-08-27 04:36:24 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2020.08.26-收益发放 ,0.45    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020082622001494020512913926	,621266000048180000107676426122120082619393219884	,2020-08-26 19:39:33 ,2020-08-26 19:39:33 ,2020-08-26 19:39:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海竽玻果品贸易有限公司    ,上海竽玻果品贸易有限公司上海竽玻果品贸易有限公司,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020504171297	,20082610100000000004072998151478	,2020-08-26 18:17:39 ,2020-08-26 18:17:39 ,2020-08-26 18:17:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20082610100000000004072998151478,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020504465434	,SXA1O102304994766   	,2020-08-26 17:32:34 ,2020-08-26 17:32:35 ,2020-08-26 17:32:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020598841360	,SXA1O102278820466   	,2020-08-26 11:52:59 ,2020-08-26 11:52:59 ,2020-08-26 11:52:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,全家便利店(上海区域店)    ,上海全家购物              ,14.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020501041151	,1512021117149001    	,2020-08-26 09:35:00 ,2020-08-26 09:35:00 ,2020-08-26 09:35:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,喜士多(协信)         ,协信门市-pos1           ,6.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020502143495	,bbcff7f47c1a4b67933bff665db7adb7	,2020-08-26 09:32:13 ,2020-08-26 09:32:13 ,2020-08-26 09:32:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,35.08   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082622001494020500250504	,9d54c5e6143e4b4b96a5ae03379caee7	,2020-08-26 08:39:11 ,2020-08-26 08:39:11 ,2020-08-26 08:39:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
